case_id,avg_gap_to_next_min,max_gap_to_next_min
ORD_0688096715,0.0,0.0
ORD_0688788816,0.0,0.0
ORD_0689992043,0.0,0.0
ORD_0690181321,0.0,0.0
ORD_0690262029,0.0,0.0
ORD_0690551239,0.0,0.0
ORD_0693247785,0.0,0.0
ORD_0694470963,0.0,0.0
ORD_0694940006,0.0,0.0
ORD_0695154983,0.0,0.0
ORD_0695614968,0.0,0.0
ORD_0695773734,0.0,0.0
ORD_0695987416,0.0,0.0
ORD_0697128548,0.0,0.0
ORD_0697572372,0.0,0.0
ORD_0697838834,0.0,0.0
ORD_0698657472,0.0,0.0
ORD_0698715555,0.0,0.0
ORD_0698785598,0.0,0.0
ORD_0699469205,0.0,0.0
ORD_0700265167,0.0,0.0
ORD_0701542528,0.0,0.0
ORD_0701795088,0.0,0.0
ORD_0703606534,0.0,0.0
ORD_0703842576,0.0,0.0
ORD_0704913735,0.0,0.0
ORD_0705120947,0.0,0.0
ORD_0708907929,0.0,0.0
ORD_0709130944,0.0,0.0
ORD_0710147723,0.0,0.0
ORD_0710800101,0.0,0.0
ORD_0712244073,0.0,0.0
ORD_0712676944,0.0,0.0
ORD_0716246198,0.0,0.0
ORD_0716375456,0.0,0.0
ORD_0716674870,0.0,0.0
ORD_0717018086,0.0,0.0
ORD_0719053300,0.0,0.0
ORD_0719656831,0.0,0.0
ORD_0721474387,0.0,0.0
ORD_0721886217,0.0,0.0
ORD_0722164453,0.0,0.0
ORD_0723896721,0.0,0.0
ORD_0725167822,0.0,0.0
ORD_0727119136,0.0,0.0
ORD_0727135516,0.0,0.0
ORD_0727712040,0.0,0.0
ORD_0728658585,0.0,0.0
ORD_0729619329,0.0,0.0
ORD_0729849652,0.0,0.0
ORD_0730232052,0.0,0.0
ORD_0730657217,0.0,0.0
ORD_0731486912,0.0,0.0
ORD_0731584502,0.0,0.0
ORD_0734985126,0.0,0.0
ORD_0735048545,0.0,0.0
ORD_0737503945,0.0,0.0
ORD_0737940083,0.0,0.0
ORD_0738395588,0.0,0.0
ORD_0738495894,0.0,0.0
ORD_0738854219,0.0,0.0
ORD_0739380206,0.0,0.0
ORD_0742557251,0.0,0.0
ORD_0743587957,0.0,0.0
ORD_0745036593,0.0,0.0
ORD_0745252987,0.0,0.0
ORD_0745890855,0.0,0.0
ORD_0746407521,0.0,0.0
ORD_0746466935,0.0,0.0
ORD_0747523174,0.0,0.0
ORD_0748323469,0.0,0.0
ORD_0748407578,0.0,0.0
ORD_0748785993,0.0,0.0
ORD_0750669101,0.0,0.0
ORD_0750679858,0.0,0.0
ORD_0752230494,0.0,0.0
ORD_0753003078,0.0,0.0
ORD_0753830927,0.0,0.0
ORD_0754706584,0.0,0.0
ORD_0755632633,0.0,0.0
ORD_0755802564,0.0,0.0
ORD_0756010322,0.0,0.0
ORD_0756136580,0.0,0.0
ORD_0756297801,0.0,0.0
ORD_0759284042,0.0,0.0
ORD_0760161498,0.0,0.0
ORD_0760774324,0.0,0.0
ORD_0761258841,0.0,0.0
ORD_0762394862,0.0,0.0
ORD_0764261822,0.0,0.0
ORD_0766656842,0.0,0.0
ORD_0766795544,0.0,0.0
ORD_0767720372,0.0,0.0
ORD_0770553525,0.0,0.0
ORD_0771161864,0.0,0.0
ORD_0771626568,0.0,0.0
ORD_0772235896,0.0,0.0
ORD_0775006940,0.0,0.0
ORD_0775909791,0.0,0.0
ORD_0777006208,0.0,0.0
ORD_0777476341,0.0,0.0
ORD_0778822707,0.0,0.0
ORD_0779535223,0.0,0.0
ORD_0779977071,0.0,0.0
ORD_0780012424,0.0,0.0
ORD_0780195049,0.0,0.0
ORD_0780862379,0.0,0.0
ORD_0782150699,0.0,0.0
ORD_0782960750,0.0,0.0
ORD_0783170338,0.0,0.0
ORD_0784222233,0.0,0.0
ORD_0785269078,0.0,0.0
ORD_0785662597,0.0,0.0
ORD_0786190695,0.0,0.0
ORD_0787202394,0.0,0.0
ORD_0787211790,0.0,0.0
ORD_0787405010,0.0,0.0
ORD_0787502489,0.0,0.0
ORD_0788014290,0.0,0.0
ORD_0788734365,0.0,0.0
ORD_0789297520,0.0,0.0
ORD_0789335352,0.0,0.0
ORD_0790463611,0.0,0.0
ORD_0790927363,0.0,0.0
ORD_0792740830,0.0,0.0
ORD_0793415818,0.0,0.0
ORD_0793897850,0.0,0.0
ORD_0794614719,0.0,0.0
ORD_0797494159,0.0,0.0
ORD_0798415042,0.0,0.0
ORD_0798723005,0.0,0.0
ORD_0799403123,0.0,0.0
ORD_0799523799,0.0,0.0
ORD_0801252353,0.0,0.0
ORD_0801824413,0.0,0.0
ORD_0803620944,0.0,0.0
ORD_0803760467,0.0,0.0
ORD_0804265192,0.0,0.0
ORD_0805116940,0.0,0.0
ORD_0805732701,0.0,0.0
ORD_0806222051,0.0,0.0
ORD_0806746176,0.0,0.0
ORD_0806849943,0.0,0.0
ORD_0807332172,0.0,0.0
ORD_0810356925,0.0,0.0
ORD_0810517585,0.0,0.0
ORD_0811325639,0.0,0.0
ORD_0811526637,0.0,0.0
ORD_0812309960,0.0,0.0
ORD_0812661918,0.0,0.0
ORD_0812910520,0.0,0.0
ORD_0813125901,0.0,0.0
ORD_0814754158,0.0,0.0
ORD_0814787819,0.0,0.0
ORD_0816993804,0.0,0.0
ORD_0817137281,0.0,0.0
ORD_0817433938,0.0,0.0
ORD_0817490626,0.0,0.0
ORD_0818771337,0.0,0.0
ORD_0819292534,0.0,0.0
ORD_0819577814,0.0,0.0
ORD_0820137795,0.0,0.0
ORD_0820825853,0.0,0.0
ORD_0822147575,0.0,0.0
ORD_0823750946,0.0,0.0
ORD_0824189558,0.0,0.0
ORD_0824800568,0.0,0.0
ORD_0824835127,0.0,0.0
ORD_0825068040,0.0,0.0
ORD_0830035754,0.0,0.0
ORD_0832090400,0.0,0.0
ORD_0832770076,0.0,0.0
ORD_0833705373,0.0,0.0
ORD_0833918932,0.0,0.0
ORD_0836155613,0.0,0.0
ORD_0837373285,0.0,0.0
ORD_0837630197,0.0,0.0
ORD_0839642732,0.0,0.0
ORD_0839958377,0.0,0.0
ORD_0840398662,0.0,0.0
ORD_0840420505,0.0,0.0
ORD_0841197299,0.0,0.0
ORD_0841258571,0.0,0.0
ORD_0842399955,0.0,0.0
ORD_0842658789,0.0,0.0
ORD_0844039962,0.0,0.0
ORD_0846083915,0.0,0.0
ORD_0846550119,0.0,0.0
ORD_0847529199,0.0,0.0
ORD_0847543009,0.0,0.0
ORD_0847737411,0.0,0.0
ORD_0849035155,0.0,0.0
ORD_0849287193,0.0,0.0
ORD_0849563425,0.0,0.0
ORD_0849832150,0.0,0.0
ORD_0850301228,0.0,0.0
ORD_0850774872,0.0,0.0
ORD_0852656805,0.0,0.0
ORD_0856589639,0.0,0.0
ORD_0858467931,0.0,0.0
ORD_0858754552,0.0,0.0
ORD_0860835565,0.0,0.0
ORD_0861354983,0.0,0.0
ORD_0861399185,0.0,0.0
ORD_0863726063,0.0,0.0
ORD_0864765049,0.0,0.0
ORD_0866095018,0.0,0.0
ORD_0866381239,0.0,0.0
ORD_0866423623,0.0,0.0
ORD_0867298736,0.0,0.0
ORD_0867448485,0.0,0.0
ORD_0868130910,0.0,0.0
ORD_0870891309,0.0,0.0
ORD_0871605613,0.0,0.0
ORD_0873613073,0.0,0.0
ORD_0874579235,0.0,0.0
ORD_0876332960,0.0,0.0
ORD_0876445535,0.0,0.0
ORD_0877827976,0.0,0.0
ORD_0877991680,0.0,0.0
ORD_0878476394,0.0,0.0
ORD_0879419915,0.0,0.0
ORD_0879939393,0.0,0.0
ORD_0880708720,0.0,0.0
ORD_0881581555,0.0,0.0
ORD_0881651459,0.0,0.0
ORD_0881782941,0.0,0.0
ORD_0881989157,0.0,0.0
ORD_0883194084,0.0,0.0
ORD_0883957991,0.0,0.0
ORD_0884523570,0.0,0.0
ORD_0884735006,0.0,0.0
ORD_0885010747,0.0,0.0
ORD_0885988689,0.0,0.0
ORD_0886605384,0.0,0.0
ORD_0886860447,0.0,0.0
ORD_0887106324,0.0,0.0
ORD_0888888927,0.0,0.0
ORD_0889322081,0.0,0.0
ORD_0889489403,0.0,0.0
ORD_0890122328,0.0,0.0
ORD_0890923947,0.0,0.0
ORD_0891152099,0.0,0.0
ORD_0891914201,0.0,0.0
ORD_0892529424,0.0,0.0
ORD_0892735712,0.0,0.0
ORD_0892969629,0.0,0.0
ORD_0893533961,0.0,0.0
ORD_0893571613,0.0,0.0
ORD_0894815605,0.0,0.0
ORD_0896935177,0.0,0.0
ORD_0897298054,0.0,0.0
ORD_0898422388,0.0,0.0
ORD_0898640204,0.0,0.0
ORD_0901672182,0.0,0.0
ORD_0903193471,0.0,0.0
ORD_0906075390,0.0,0.0
ORD_0906183850,0.0,0.0
ORD_0906521391,0.0,0.0
ORD_0907459853,0.0,0.0
ORD_0910393309,0.0,0.0
ORD_0910705991,0.0,0.0
ORD_0910864196,0.0,0.0
ORD_0913232781,0.0,0.0
ORD_0913234972,0.0,0.0
ORD_0918327194,0.0,0.0
ORD_0919598194,0.0,0.0
ORD_0921577894,0.0,0.0
ORD_0922903947,0.0,0.0
ORD_0925450084,0.0,0.0
ORD_0926911653,0.0,0.0
ORD_0928031025,0.0,0.0
ORD_0929723461,0.0,0.0
ORD_0930358416,0.0,0.0
ORD_0930838690,0.0,0.0
ORD_0931266223,0.0,0.0
ORD_0931717293,0.0,0.0
ORD_0931757022,0.0,0.0
ORD_0932150737,0.0,0.0
ORD_0932167019,0.0,0.0
ORD_0932957247,0.0,0.0
ORD_0933490232,0.0,0.0
ORD_0933751461,0.0,0.0
ORD_0934399407,0.0,0.0
ORD_0935542752,0.0,0.0
ORD_0936989210,0.0,0.0
ORD_0937333670,0.0,0.0
ORD_0938502364,0.0,0.0
ORD_0938535066,0.0,0.0
ORD_0939138678,0.0,0.0
ORD_0939627339,0.0,0.0
ORD_0941251453,0.0,0.0
ORD_0941977693,0.0,0.0
ORD_0942128038,0.0,0.0
ORD_0942664052,0.0,0.0
ORD_0943098362,0.0,0.0
ORD_0943993968,0.0,0.0
ORD_0944343663,0.0,0.0
ORD_0946148240,0.0,0.0
ORD_0946640731,0.0,0.0
ORD_0947525812,0.0,0.0
ORD_0948121075,0.0,0.0
ORD_0948245581,0.0,0.0
ORD_0948469805,0.0,0.0
ORD_0948578429,0.0,0.0
ORD_0948788581,0.0,0.0
ORD_0949064779,0.0,0.0
ORD_0949837004,0.0,0.0
ORD_0950561268,0.0,0.0
ORD_0950761255,0.0,0.0
ORD_0953341074,0.0,0.0
ORD_0954600882,0.0,0.0
ORD_0955405194,0.0,0.0
ORD_0955888731,0.0,0.0
ORD_0957015582,0.0,0.0
ORD_0957475001,0.0,0.0
ORD_0958897952,0.0,0.0
ORD_0959533075,0.0,0.0
ORD_0960638765,0.0,0.0
ORD_0961014235,0.0,0.0
ORD_0961130653,0.0,0.0
ORD_0961275753,0.0,0.0
ORD_0963067174,0.0,0.0
ORD_0964845680,0.0,0.0
ORD_0965108458,0.0,0.0
ORD_0965127574,0.0,0.0
ORD_0968680185,0.0,0.0
ORD_0969823446,0.0,0.0
ORD_0969839320,0.0,0.0
ORD_0969887146,0.0,0.0
ORD_0970462467,0.0,0.0
ORD_0970475544,0.0,0.0
ORD_0971951865,0.0,0.0
ORD_0972736687,0.0,0.0
ORD_0973515669,0.0,0.0
ORD_0973847461,0.0,0.0
ORD_0974527770,0.0,0.0
ORD_0976985605,0.0,0.0
ORD_0976997582,0.0,0.0
ORD_0977242961,0.0,0.0
ORD_0977745430,0.0,0.0
ORD_0979811569,0.0,0.0
ORD_0981834026,0.0,0.0
ORD_0982515862,0.0,0.0
ORD_0984376523,0.0,0.0
ORD_0984608401,0.0,0.0
ORD_0985263586,0.0,0.0
ORD_0986249252,0.0,0.0
ORD_0987309912,0.0,0.0
ORD_0988181138,0.0,0.0
ORD_0988551931,0.0,0.0
ORD_0990646220,0.0,0.0
ORD_0990739487,0.0,0.0
ORD_0991011171,0.0,0.0
ORD_0992929436,0.0,0.0
ORD_0993019742,0.0,0.0
ORD_0994253920,0.0,0.0
ORD_0994276736,0.0,0.0
ORD_0994553768,0.0,0.0
ORD_0995172257,0.0,0.0
ORD_0996797987,0.0,0.0
ORD_0997367065,0.0,0.0
ORD_0997767643,0.0,0.0
ORD_0998488893,0.0,0.0
ORD_0998543686,0.0,0.0
ORD_0998928364,0.0,0.0
ORD_0999820761,0.0,0.0
ORD_1000921082,0.0,0.0
ORD_1003098618,0.0,0.0
ORD_1003228369,0.0,0.0
ORD_1003465364,0.0,0.0
ORD_1004113732,0.0,0.0
ORD_1004311072,0.0,0.0
ORD_1004800807,0.0,0.0
ORD_1005306580,0.0,0.0
ORD_1005586781,0.0,0.0
ORD_1008636171,0.0,0.0
ORD_1008947601,0.0,0.0
ORD_1009518306,0.0,0.0
ORD_1009702540,0.0,0.0
ORD_1009791718,0.0,0.0
ORD_1009943327,0.0,0.0
ORD_1011756569,0.0,0.0
ORD_1012925225,0.0,0.0
ORD_1013193680,0.0,0.0
ORD_1014540323,0.0,0.0
ORD_1015267024,0.0,0.0
ORD_1016818099,0.0,0.0
ORD_1017470855,0.0,0.0
ORD_1017550325,0.0,0.0
ORD_1017845361,0.0,0.0
ORD_1018476322,0.0,0.0
ORD_1019722834,0.0,0.0
ORD_1019743457,0.0,0.0
ORD_1019954552,0.0,0.0
ORD_1021116486,0.0,0.0
ORD_1021132176,0.0,0.0
ORD_1021701941,0.0,0.0
ORD_1025045899,0.0,0.0
ORD_1026029638,0.0,0.0
ORD_1026281470,0.0,0.0
ORD_1026334430,0.0,0.0
ORD_1027784471,0.0,0.0
ORD_1029611741,0.0,0.0
ORD_1031560175,0.0,0.0
ORD_1033475801,0.0,0.0
ORD_1033487982,0.0,0.0
ORD_1033654270,0.0,0.0
ORD_1036039071,0.0,0.0
ORD_1036172069,0.0,0.0
ORD_1036184566,0.0,0.0
ORD_1037638769,0.0,0.0
ORD_1039116213,0.0,0.0
ORD_1040126010,0.0,0.0
ORD_1041663126,0.0,0.0
ORD_1042859640,0.0,0.0
ORD_1043339711,0.0,0.0
ORD_1043605576,0.0,0.0
ORD_1043713816,0.0,0.0
ORD_1044742844,0.0,0.0
ORD_1044823186,0.0,0.0
ORD_1044851053,0.0,0.0
ORD_1045793842,0.0,0.0
ORD_1045872804,0.0,0.0
ORD_1049658979,0.0,0.0
ORD_1053026375,0.0,0.0
ORD_1053357037,0.0,0.0
ORD_1055243940,0.0,0.0
ORD_1055374095,0.0,0.0
ORD_1055669018,0.0,0.0
ORD_1056672993,0.0,0.0
ORD_1056918840,0.0,0.0
ORD_1059180233,0.0,0.0
ORD_1059274377,0.0,0.0
ORD_1059381228,0.0,0.0
ORD_1059674335,0.0,0.0
ORD_1060035625,0.0,0.0
ORD_1060737492,0.0,0.0
ORD_1061000944,0.0,0.0
ORD_1061086907,0.0,0.0
ORD_1065511587,0.0,0.0
ORD_1066097823,0.0,0.0
ORD_1066829006,0.0,0.0
ORD_1067699216,0.0,0.0
ORD_1067893404,0.0,0.0
ORD_1068019309,0.0,0.0
ORD_1068466586,0.0,0.0
ORD_1068771058,0.0,0.0
ORD_1068916383,0.0,0.0
ORD_1068955488,0.0,0.0
ORD_1070885374,0.0,0.0
ORD_1072073420,0.0,0.0
ORD_1072272221,0.0,0.0
ORD_1074019692,0.0,0.0
ORD_1075897681,0.0,0.0
ORD_1076084259,0.0,0.0
ORD_1077224489,0.0,0.0
ORD_1077561956,0.0,0.0
ORD_1078615591,0.0,0.0
ORD_1078801289,0.0,0.0
ORD_1081371140,0.0,0.0
ORD_1082216737,0.0,0.0
ORD_1083141806,0.0,0.0
ORD_1087121979,0.0,0.0
ORD_1088338727,0.0,0.0
ORD_1089423753,0.0,0.0
ORD_1090308421,0.0,0.0
ORD_1090606271,0.0,0.0
ORD_1090955024,0.0,0.0
ORD_1090973307,0.0,0.0
ORD_1091392508,0.0,0.0
ORD_1092269876,0.0,0.0
ORD_1092365484,0.0,0.0
ORD_1092762018,0.0,0.0
ORD_1092995271,0.0,0.0
ORD_1094039962,0.0,0.0
ORD_1094446027,0.0,0.0
ORD_1095021224,0.0,0.0
ORD_1095204072,0.0,0.0
ORD_1096788749,0.0,0.0
ORD_1101494297,0.0,0.0
ORD_1101711249,0.0,0.0
ORD_1102718979,0.0,0.0
ORD_1102724874,0.0,0.0
ORD_1104089865,0.0,0.0
ORD_1104194065,0.0,0.0
ORD_1104566347,0.0,0.0
ORD_1104918153,0.0,0.0
ORD_1105679874,0.0,0.0
ORD_1106130007,0.0,0.0
ORD_1106161850,0.0,0.0
ORD_1106762014,0.0,0.0
ORD_1109314394,0.0,0.0
ORD_1109620072,0.0,0.0
ORD_1109795481,0.0,0.0
ORD_1110368936,0.0,0.0
ORD_1111421676,0.0,0.0
ORD_1111750770,0.0,0.0
ORD_1112237409,0.0,0.0
ORD_1113981070,0.0,0.0
ORD_1114816125,0.0,0.0
ORD_1114944500,0.0,0.0
ORD_1115804131,0.0,0.0
ORD_1115838779,0.0,0.0
ORD_1117807201,0.0,0.0
ORD_1119208812,0.0,0.0
ORD_1119210463,0.0,0.0
ORD_1119586125,0.0,0.0
ORD_1120376823,0.0,0.0
ORD_1120522515,0.0,0.0
ORD_1123368539,0.0,0.0
ORD_1123959233,0.0,0.0
ORD_1126162719,0.0,0.0
ORD_1128174178,0.0,0.0
ORD_1128501586,0.0,0.0
ORD_1129538544,0.0,0.0
ORD_1130893001,0.0,0.0
ORD_1134385721,0.0,0.0
ORD_1135104045,0.0,0.0
ORD_1135496841,0.0,0.0
ORD_1136314657,0.0,0.0
ORD_1139960005,0.0,0.0
ORD_1140618836,0.0,0.0
ORD_1141629267,0.0,0.0
ORD_1141895862,0.0,0.0
ORD_1143669677,0.0,0.0
ORD_1144325398,0.0,0.0
ORD_1145259525,0.0,0.0
ORD_1145813162,0.0,0.0
ORD_1145839665,0.0,0.0
ORD_1149258110,0.0,0.0
ORD_1149352474,0.0,0.0
ORD_1149479617,0.0,0.0
ORD_1149581452,0.0,0.0
ORD_1150274269,0.0,0.0
ORD_1151507821,0.0,0.0
ORD_1151966228,0.0,0.0
ORD_1152018911,0.0,0.0
ORD_1152309474,0.0,0.0
ORD_1153397849,0.0,0.0
ORD_1155320315,0.0,0.0
ORD_1156082501,0.0,0.0
ORD_1156220992,0.0,0.0
ORD_1157398926,0.0,0.0
ORD_1158965347,0.0,0.0
ORD_1159075978,0.0,0.0
ORD_1159722552,0.0,0.0
ORD_1161786329,0.0,0.0
ORD_1162785497,0.0,0.0
ORD_1163364060,0.0,0.0
ORD_1165476705,0.0,0.0
ORD_1166299340,0.0,0.0
ORD_1168099787,0.0,0.0
ORD_1168144634,0.0,0.0
ORD_1168802639,0.0,0.0
ORD_1168870083,0.0,0.0
ORD_1169438418,0.0,0.0
ORD_1169606699,0.0,0.0
ORD_1169662675,0.0,0.0
ORD_1170221801,0.0,0.0
ORD_1172220271,0.0,0.0
ORD_1172918370,0.0,0.0
ORD_1173291681,0.0,0.0
ORD_1174557681,0.0,0.0
ORD_1175575920,0.0,0.0
ORD_1177039236,0.0,0.0
ORD_1177440121,0.0,0.0
ORD_1178425338,0.0,0.0
ORD_1179307874,0.0,0.0
ORD_1179747278,0.0,0.0
ORD_1180350867,0.0,0.0
ORD_1180375383,0.0,0.0
ORD_1180841005,0.0,0.0
ORD_1181043431,0.0,0.0
ORD_1183196625,0.0,0.0
ORD_1184057599,0.0,0.0
ORD_1184201795,0.0,0.0
ORD_1184615447,0.0,0.0
ORD_1184723561,0.0,0.0
ORD_1185594429,0.0,0.0
ORD_1186721014,0.0,0.0
ORD_1187824952,0.0,0.0
ORD_1188539337,0.0,0.0
ORD_1188841311,0.0,0.0
ORD_1190083223,0.0,0.0
ORD_1191364934,0.0,0.0
ORD_1194452506,0.0,0.0
ORD_1198027637,0.0,0.0
ORD_1199315873,0.0,0.0
ORD_1200247396,0.0,0.0
ORD_1200820786,0.0,0.0
ORD_1200824544,0.0,0.0
ORD_1200995671,0.0,0.0
ORD_1202143673,0.0,0.0
ORD_1202353940,0.0,0.0
ORD_1202976557,0.0,0.0
ORD_1203106368,0.0,0.0
ORD_1203268710,0.0,0.0
ORD_1204692570,0.0,0.0
ORD_1204991103,0.0,0.0
ORD_1205016709,0.0,0.0
ORD_1205426141,0.0,0.0
ORD_1205926542,0.0,0.0
ORD_1206099571,0.0,0.0
ORD_1206393197,0.0,0.0
ORD_1206840384,0.0,0.0
ORD_1207174390,0.0,0.0
ORD_1208431818,0.0,0.0
ORD_1209349993,0.0,0.0
ORD_1211521239,0.0,0.0
ORD_1211734368,0.0,0.0
ORD_1212224780,0.0,0.0
ORD_1215301388,0.0,0.0
ORD_1215994972,0.0,0.0
ORD_1216747377,0.0,0.0
ORD_1217642587,0.0,0.0
ORD_1217843299,0.0,0.0
ORD_1217926609,0.0,0.0
ORD_1219006054,0.0,0.0
ORD_1219468463,0.0,0.0
ORD_1220857299,0.0,0.0
ORD_1221414771,0.0,0.0
ORD_1221468388,0.0,0.0
ORD_1221545126,0.0,0.0
ORD_1222041659,0.0,0.0
ORD_1223092239,0.0,0.0
ORD_1224588769,0.0,0.0
ORD_1225674116,0.0,0.0
ORD_1227074281,0.0,0.0
ORD_1227234835,0.0,0.0
ORD_1228975224,0.0,0.0
ORD_1229762079,0.0,0.0
ORD_1230776525,0.0,0.0
ORD_1230918531,0.0,0.0
ORD_1231040481,0.0,0.0
ORD_1231235067,0.0,0.0
ORD_1233021151,0.0,0.0
ORD_1233231328,0.0,0.0
ORD_1234338845,0.0,0.0
ORD_1236913804,0.0,0.0
ORD_1237420334,0.0,0.0
ORD_1237544877,0.0,0.0
ORD_1237619008,0.0,0.0
ORD_1238623751,0.0,0.0
ORD_1238986545,0.0,0.0
ORD_1239253358,0.0,0.0
ORD_1239823411,0.0,0.0
ORD_1240499971,0.0,0.0
ORD_1241837039,0.0,0.0
ORD_1243308939,0.0,0.0
ORD_1244003318,0.0,0.0
ORD_1244195271,0.0,0.0
ORD_1245090613,0.0,0.0
ORD_1245306647,0.0,0.0
ORD_1246188821,0.0,0.0
ORD_1247243480,0.0,0.0
ORD_1248268724,0.0,0.0
ORD_1248325828,0.0,0.0
ORD_1248577636,0.0,0.0
ORD_1249968890,0.0,0.0
ORD_1250944816,0.0,0.0
ORD_1252808932,0.0,0.0
ORD_1253864821,0.0,0.0
ORD_1254793161,0.0,0.0
ORD_1255213801,0.0,0.0
ORD_1255542769,0.0,0.0
ORD_1255816338,0.0,0.0
ORD_1257045505,0.0,0.0
ORD_1258675665,0.0,0.0
ORD_1260719789,0.0,0.0
ORD_1261113503,0.0,0.0
ORD_1261493881,0.0,0.0
ORD_1261688158,0.0,0.0
ORD_1263136080,0.0,0.0
ORD_1264272563,0.0,0.0
ORD_1264397652,0.0,0.0
ORD_1264838073,0.0,0.0
ORD_1265040487,0.0,0.0
ORD_1265111221,0.0,0.0
ORD_1267764088,0.0,0.0
ORD_1269308214,0.0,0.0
ORD_1270216120,0.0,0.0
ORD_1271233065,0.0,0.0
ORD_1272492434,0.0,0.0
ORD_1272995826,0.0,0.0
ORD_1273007581,0.0,0.0
ORD_1275067908,0.0,0.0
ORD_1275643550,0.0,0.0
ORD_1275675995,0.0,0.0
ORD_1276424842,0.0,0.0
ORD_1278198607,0.0,0.0
ORD_1278785386,0.0,0.0
ORD_1278796766,0.0,0.0
ORD_1279124951,0.0,0.0
ORD_1279802845,0.0,0.0
ORD_1280030341,0.0,0.0
ORD_1280168512,0.0,0.0
ORD_1280742813,0.0,0.0
ORD_1280895388,0.0,0.0
ORD_1282253563,0.0,0.0
ORD_1282641561,0.0,0.0
ORD_1284453239,0.0,0.0
ORD_1284576049,0.0,0.0
ORD_1286518108,0.0,0.0
ORD_1288464102,0.0,0.0
ORD_1289868548,0.0,0.0
ORD_1292455493,0.0,0.0
ORD_1292900412,0.0,0.0
ORD_1292920983,0.0,0.0
ORD_1294516258,0.0,0.0
ORD_1295228456,0.0,0.0
ORD_1295611849,0.0,0.0
ORD_1297471340,0.0,0.0
ORD_1299501286,0.0,0.0
ORD_1299874245,0.0,0.0
ORD_1301287941,0.0,0.0
ORD_1301892851,0.0,0.0
ORD_1301921719,0.0,0.0
ORD_1302247009,0.0,0.0
ORD_1303197348,0.0,0.0
ORD_1304419668,0.0,0.0
ORD_1305884658,0.0,0.0
ORD_1307075658,0.0,0.0
ORD_1310280822,0.0,0.0
ORD_1310581485,0.0,0.0
ORD_1311279044,0.0,0.0
ORD_1311449707,0.0,0.0
ORD_1313076359,0.0,0.0
ORD_1313995459,0.0,0.0
ORD_1314062816,0.0,0.0
ORD_1314927889,0.0,0.0
ORD_1314962316,0.0,0.0
ORD_1315005145,0.0,0.0
ORD_1315206990,0.0,0.0
ORD_1315888913,0.0,0.0
ORD_1316651924,0.0,0.0
ORD_1317363885,0.0,0.0
ORD_1317838175,0.0,0.0
ORD_1317868641,0.0,0.0
ORD_1318162292,0.0,0.0
ORD_1318223735,0.0,0.0
ORD_1318510526,0.0,0.0
ORD_1319213848,0.0,0.0
ORD_1319327674,0.0,0.0
ORD_1319598019,0.0,0.0
ORD_1319682550,0.0,0.0
ORD_1321403556,0.0,0.0
ORD_1322393510,0.0,0.0
ORD_1322676939,0.0,0.0
ORD_1323396063,0.0,0.0
ORD_1324114323,0.0,0.0
ORD_1326627907,0.0,0.0
ORD_1328778209,0.0,0.0
ORD_1329688545,0.0,0.0
ORD_1330317648,0.0,0.0
ORD_1331758873,0.0,0.0
ORD_1332909894,0.0,0.0
ORD_1334653696,0.0,0.0
ORD_1335382903,0.0,0.0
ORD_1336073883,0.0,0.0
ORD_1336082751,0.0,0.0
ORD_1336907242,0.0,0.0
ORD_1336908078,0.0,0.0
ORD_1338289540,0.0,0.0
ORD_1338414431,0.0,0.0
ORD_1339921982,0.0,0.0
ORD_1340797420,0.0,0.0
ORD_1343649357,0.0,0.0
ORD_1344491099,0.0,0.0
ORD_1344742666,0.0,0.0
ORD_1345094292,0.0,0.0
ORD_1346549883,0.0,0.0
ORD_1346550941,0.0,0.0
ORD_1347890721,0.0,0.0
ORD_1348754062,0.0,0.0
ORD_1349513298,0.0,0.0
ORD_1352019680,0.0,0.0
ORD_1352706512,0.0,0.0
ORD_1352794946,0.0,0.0
ORD_1353591081,0.0,0.0
ORD_1353900238,0.0,0.0
ORD_1354132549,0.0,0.0
ORD_1354613860,0.0,0.0
ORD_1356521139,0.0,0.0
ORD_1356778669,0.0,0.0
ORD_1357255228,0.0,0.0
ORD_1359340429,0.0,0.0
ORD_1359726085,0.0,0.0
ORD_1361816728,0.0,0.0
ORD_1361985774,0.0,0.0
ORD_1362310483,0.0,0.0
ORD_1362431171,0.0,0.0
ORD_1364780309,0.0,0.0
ORD_1365029824,0.0,0.0
ORD_1365913999,0.0,0.0
ORD_1366034651,0.0,0.0
ORD_1366121011,0.0,0.0
ORD_1366217186,0.0,0.0
ORD_1368149397,0.0,0.0
ORD_1368426235,0.0,0.0
ORD_1369003444,0.0,0.0
ORD_1370958926,0.0,0.0
ORD_1371204673,0.0,0.0
ORD_1371491367,0.0,0.0
ORD_1372002066,0.0,0.0
ORD_1372138449,0.0,0.0
ORD_1372999564,0.0,0.0
ORD_1373329707,0.0,0.0
ORD_1373609625,0.0,0.0
ORD_1378258060,0.0,0.0
ORD_1378702547,0.0,0.0
ORD_1378853394,0.0,0.0
ORD_1380216951,0.0,0.0
ORD_1380586933,0.0,0.0
ORD_1380598017,0.0,0.0
ORD_1383450586,0.0,0.0
ORD_1384911036,0.0,0.0
ORD_1385458986,0.0,0.0
ORD_1386326994,0.0,0.0
ORD_1386406562,0.0,0.0
ORD_1387180053,0.0,0.0
