case_id,distance_bucket,service_level,warehouse_code,hub_code,port_code,is_cross_border
ORD_4042032402,3,1,WH_HCM_02,HUB_TAN_BINH,,0
ORD_9213541922,1,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_6978213088,3,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_3495259249,1,2,WH_HCM_01,HUB_TAN_BINH,HAI_PHONG,1
ORD_5968952017,2,0,WH_HCM_02,HUB_THU_DUC,CAT_LAI,1
ORD_9470667271,2,1,WH_HN_01,HUB_HA_NOI,CAT_LAI,1
ORD_8242570049,2,2,WH_HN_01,HUB_TAN_BINH,,0
ORD_9138280812,3,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_7143480620,1,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_6969976428,2,1,WH_HCM_02,HUB_HA_NOI,CAT_LAI,1
ORD_5962738763,2,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_7604180681,2,2,WH_HCM_01,HUB_BINH_TAN,CAI_MEP,1
ORD_4251147939,3,1,WH_HCM_01,HUB_TAN_BINH,DA_NANG,1
ORD_8614351394,3,2,WH_DN_01,HUB_THU_DUC,,0
ORD_1973702072,4,2,WH_HN_01,HUB_BINH_TAN,CAT_LAI,1
ORD_7060878554,3,2,WH_HCM_02,HUB_HA_NOI,,0
ORD_0775006940,1,1,WH_HCM_02,HUB_TAN_BINH,,0
ORD_7219649081,2,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_6504961361,2,1,WH_HCM_01,HUB_BINH_TAN,CAT_LAI,1
ORD_8034021967,1,2,WH_HCM_02,HUB_BINH_TAN,HAI_PHONG,1
ORD_6446909388,2,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_5907946625,1,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_0500444922,1,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_4895208059,2,2,WH_HCM_02,HUB_HA_NOI,,0
ORD_8810350551,3,1,WH_DN_01,HUB_HA_NOI,,0
ORD_7396336761,3,2,WH_DN_01,HUB_TAN_BINH,,0
ORD_8002031856,2,2,WH_HN_01,HUB_BINH_TAN,,0
ORD_3343806260,1,2,WH_DN_01,HUB_BINH_TAN,,0
ORD_3559143753,3,1,WH_HN_01,HUB_THU_DUC,,0
ORD_8705567067,3,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_9629376450,2,1,WH_DN_01,HUB_HA_NOI,CAT_LAI,1
ORD_7264891296,2,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_7418122517,1,1,WH_HCM_02,HUB_HA_NOI,CAI_MEP,1
ORD_6428203052,2,2,WH_HCM_01,HUB_THU_DUC,CAI_MEP,1
ORD_0777006208,1,1,WH_HN_01,HUB_THU_DUC,,0
ORD_0588092317,1,1,WH_HCM_01,HUB_BINH_TAN,DA_NANG,1
ORD_6520071327,4,1,WH_HCM_02,HUB_TAN_BINH,,0
ORD_7281015241,2,1,WH_DN_01,HUB_THU_DUC,,0
ORD_2450266605,2,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_5144548276,4,0,WH_DN_01,HUB_BINH_TAN,,0
ORD_7122085651,2,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_2998523720,3,1,WH_DN_01,HUB_BINH_TAN,HAI_PHONG,1
ORD_2557569848,2,2,WH_HN_01,HUB_TAN_BINH,CAI_MEP,1
ORD_9186295563,1,2,WH_DN_01,HUB_TAN_BINH,,0
ORD_3706962027,3,1,WH_HN_01,HUB_HA_NOI,,0
ORD_3817311069,2,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_6234026993,2,1,WH_HN_01,HUB_TAN_BINH,CAI_MEP,1
ORD_4547965529,4,2,WH_HN_01,HUB_HA_NOI,CAI_MEP,1
ORD_6662912544,2,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_1059381228,3,2,WH_HCM_01,HUB_BINH_TAN,,0
ORD_1173291681,2,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_8835895678,4,1,WH_HN_01,HUB_THU_DUC,,0
ORD_8523160437,2,1,WH_DN_01,HUB_TAN_BINH,CAI_MEP,1
ORD_3657083867,2,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_0195679156,3,1,WH_HN_01,HUB_THU_DUC,CAT_LAI,1
ORD_0006530047,2,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_4441859609,3,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_3964105746,4,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_7575413476,2,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_0508487117,1,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_1311449707,1,1,WH_HN_01,HUB_HA_NOI,,0
ORD_5432720823,1,1,WH_HN_01,HUB_BINH_TAN,CAT_LAI,1
ORD_3304330623,4,1,WH_HN_01,HUB_BINH_TAN,CAI_MEP,1
ORD_2263426257,3,2,WH_HCM_01,HUB_BINH_TAN,,0
ORD_6270078456,3,1,WH_HCM_02,HUB_TAN_BINH,HAI_PHONG,1
ORD_2727728993,1,2,WH_HCM_02,HUB_BINH_TAN,,0
ORD_7275109289,2,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_9488809342,2,2,WH_HCM_02,HUB_BINH_TAN,CAT_LAI,1
ORD_9967400132,3,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_9662896861,2,1,WH_HN_01,HUB_BINH_TAN,CAI_MEP,1
ORD_2571590584,2,2,WH_HCM_02,HUB_BINH_TAN,DA_NANG,1
ORD_1031560175,1,1,WH_DN_01,HUB_HA_NOI,,0
ORD_8358377926,3,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_7815394117,1,0,WH_HN_01,HUB_TAN_BINH,,0
ORD_1910506326,2,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_8531740931,1,2,WH_HCM_01,HUB_THU_DUC,,0
ORD_1596258414,2,1,WH_DN_01,HUB_BINH_TAN,DA_NANG,1
ORD_3795501244,1,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_4505564822,3,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_7800144184,1,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_1860883405,2,1,WH_DN_01,HUB_TAN_BINH,DA_NANG,1
ORD_8178218713,1,1,WH_DN_01,HUB_THU_DUC,,0
ORD_2660669397,1,0,WH_HCM_02,HUB_BINH_TAN,,0
ORD_3661596601,3,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_8925087490,2,2,WH_HCM_02,HUB_TAN_BINH,,0
ORD_9080457068,3,2,WH_HN_01,HUB_THU_DUC,,0
ORD_6733609087,2,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_8311295858,2,1,WH_HN_01,HUB_TAN_BINH,DA_NANG,1
ORD_4550972807,1,1,WH_HCM_01,HUB_BINH_TAN,DA_NANG,1
ORD_1409894958,1,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_5680920344,2,1,WH_HN_01,HUB_THU_DUC,,0
ORD_9987735445,3,2,WH_HN_01,HUB_TAN_BINH,,0
ORD_7844827318,3,1,WH_HCM_01,HUB_TAN_BINH,CAT_LAI,1
ORD_4140534565,3,1,WH_HCM_02,HUB_TAN_BINH,HAI_PHONG,1
ORD_8122027288,1,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_8963829206,1,1,WH_HN_01,HUB_HA_NOI,,0
ORD_1205016709,1,1,WH_HCM_01,HUB_HA_NOI,CAT_LAI,1
ORD_5781470893,3,2,WH_HCM_02,HUB_TAN_BINH,,0
ORD_6376784305,2,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_0053456737,4,1,WH_HN_01,HUB_HA_NOI,,0
ORD_7633523600,2,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_3210713136,4,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_6733764769,3,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_7232595062,1,1,WH_HN_01,HUB_HA_NOI,CAI_MEP,1
ORD_7350713299,2,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_7838478345,2,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_3228927146,3,2,WH_HCM_01,HUB_HA_NOI,,0
ORD_9364052796,1,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_6834365942,3,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_7172107964,3,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_2810924097,1,2,WH_HN_01,HUB_HA_NOI,,0
ORD_8474268861,1,1,WH_DN_01,HUB_BINH_TAN,,0
ORD_0878476394,2,1,WH_HN_01,HUB_HA_NOI,,0
ORD_3339778635,2,1,WH_DN_01,HUB_THU_DUC,HAI_PHONG,1
ORD_9410787561,1,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_9261097334,3,0,WH_HN_01,HUB_TAN_BINH,,0
ORD_8257265461,3,2,WH_HCM_01,HUB_TAN_BINH,CAT_LAI,1
ORD_8347469539,3,2,WH_HN_01,HUB_BINH_TAN,HAI_PHONG,1
ORD_5050958438,1,2,WH_HN_01,HUB_BINH_TAN,,0
ORD_7217057550,2,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_9010104966,2,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_8504619986,2,0,WH_HCM_01,HUB_BINH_TAN,,0
ORD_6418662048,2,2,WH_HCM_02,HUB_THU_DUC,,0
ORD_4850989622,1,1,WH_HCM_01,HUB_BINH_TAN,DA_NANG,1
ORD_9938595288,1,2,WH_DN_01,HUB_TAN_BINH,CAT_LAI,1
ORD_3587034482,3,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_2721096211,3,0,WH_HCM_01,HUB_THU_DUC,DA_NANG,1
ORD_2407104621,2,1,WH_DN_01,HUB_HA_NOI,,0
ORD_1036039071,1,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_6734277131,2,1,WH_HCM_02,HUB_TAN_BINH,DA_NANG,1
ORD_0105610109,2,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_7319181781,1,1,WH_DN_01,HUB_HA_NOI,CAT_LAI,1
ORD_5230894672,1,2,WH_HN_01,HUB_THU_DUC,,0
ORD_3300117920,3,1,WH_HCM_02,HUB_BINH_TAN,DA_NANG,1
ORD_4622661753,1,2,WH_HCM_02,HUB_THU_DUC,,0
ORD_5737181235,1,1,WH_HN_01,HUB_BINH_TAN,CAT_LAI,1
ORD_9199791799,3,2,WH_HCM_02,HUB_BINH_TAN,,0
ORD_1386326994,4,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_1768080083,2,2,WH_HCM_02,HUB_BINH_TAN,CAT_LAI,1
ORD_6619477981,1,2,WH_HN_01,HUB_THU_DUC,DA_NANG,1
ORD_8038498908,3,1,WH_HN_01,HUB_TAN_BINH,HAI_PHONG,1
ORD_7274209276,1,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_2926960874,1,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_0974527770,1,2,WH_HN_01,HUB_HA_NOI,CAI_MEP,1
ORD_0596306279,1,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_0279573902,4,0,WH_HCM_02,HUB_HA_NOI,CAI_MEP,1
ORD_8773906274,4,1,WH_HN_01,HUB_TAN_BINH,CAI_MEP,1
ORD_7456525412,2,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_2219707753,1,1,WH_DN_01,HUB_THU_DUC,,0
ORD_2244151591,1,1,WH_DN_01,HUB_THU_DUC,CAT_LAI,1
ORD_9527198809,4,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_5191113999,4,1,WH_HN_01,HUB_THU_DUC,,0
ORD_8029068527,4,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_4137570568,2,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_5929495650,4,0,WH_HN_01,HUB_HA_NOI,,0
ORD_8731357693,3,2,WH_HCM_02,HUB_THU_DUC,,0
ORD_5208281216,2,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_2371883759,1,2,WH_HCM_01,HUB_TAN_BINH,HAI_PHONG,1
ORD_1254793161,4,1,WH_DN_01,HUB_HA_NOI,,0
ORD_8445420913,1,1,WH_DN_01,HUB_HA_NOI,,0
ORD_5810472689,1,2,WH_HN_01,HUB_TAN_BINH,,0
ORD_9227027568,4,1,WH_DN_01,HUB_BINH_TAN,DA_NANG,1
ORD_4789068404,2,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_3819659202,1,2,WH_HCM_02,HUB_TAN_BINH,CAT_LAI,1
ORD_4198479828,1,2,WH_HN_01,HUB_TAN_BINH,,0
ORD_0108324712,3,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_7557170357,1,1,WH_HN_01,HUB_THU_DUC,,0
ORD_6222107784,4,0,WH_HCM_01,HUB_HA_NOI,,0
ORD_5232833728,1,2,WH_DN_01,HUB_HA_NOI,,0
ORD_2922374296,1,1,WH_HCM_01,HUB_HA_NOI,DA_NANG,1
ORD_4383512183,1,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_2766123733,1,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_3180837069,2,0,WH_DN_01,HUB_HA_NOI,,0
ORD_2197073404,2,2,WH_HCM_01,HUB_THU_DUC,,0
ORD_4864293189,2,1,WH_HN_01,HUB_HA_NOI,CAT_LAI,1
ORD_6588539542,1,0,WH_DN_01,HUB_HA_NOI,CAT_LAI,1
ORD_0170213976,2,1,WH_HN_01,HUB_THU_DUC,,0
ORD_1705486743,1,1,WH_HN_01,HUB_TAN_BINH,DA_NANG,1
ORD_8038240588,3,0,WH_HCM_02,HUB_TAN_BINH,,0
ORD_7780571860,1,1,WH_HCM_01,HUB_BINH_TAN,DA_NANG,1
ORD_0069951956,1,1,WH_HN_01,HUB_BINH_TAN,CAT_LAI,1
ORD_1152018911,4,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_8886531418,4,1,WH_HCM_01,HUB_THU_DUC,HAI_PHONG,1
ORD_9909692192,1,2,WH_HCM_02,HUB_TAN_BINH,DA_NANG,1
ORD_9726289405,1,0,WH_DN_01,HUB_HA_NOI,CAI_MEP,1
ORD_8338823884,1,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_6363953901,1,1,WH_HCM_02,HUB_HA_NOI,HAI_PHONG,1
ORD_6391275784,2,1,WH_DN_01,HUB_HA_NOI,,0
ORD_1483013088,3,0,WH_HCM_01,HUB_BINH_TAN,DA_NANG,1
ORD_9465129757,2,1,WH_HCM_01,HUB_BINH_TAN,HAI_PHONG,1
ORD_5575712465,2,1,WH_HCM_02,HUB_TAN_BINH,HAI_PHONG,1
ORD_4606341856,3,2,WH_DN_01,HUB_TAN_BINH,,0
ORD_2675327833,1,1,WH_HN_01,HUB_THU_DUC,,0
ORD_9635875229,1,0,WH_HN_01,HUB_BINH_TAN,,0
ORD_6111696177,2,2,WH_HN_01,HUB_BINH_TAN,CAT_LAI,1
ORD_7211360200,3,2,WH_HCM_01,HUB_THU_DUC,,0
ORD_8533527081,3,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_1904157434,1,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_5597176339,1,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_0459620912,1,1,WH_HCM_01,HUB_THU_DUC,HAI_PHONG,1
ORD_9806784370,2,1,WH_DN_01,HUB_HA_NOI,,0
ORD_8839512004,3,2,WH_HCM_01,HUB_THU_DUC,,0
ORD_0688096715,2,1,WH_DN_01,HUB_THU_DUC,,0
ORD_9495669590,2,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_4200810616,1,0,WH_HN_01,HUB_THU_DUC,CAT_LAI,1
ORD_1733461836,1,0,WH_HN_01,HUB_HA_NOI,,0
ORD_9657850293,1,1,WH_DN_01,HUB_THU_DUC,,0
ORD_5275537085,2,2,WH_HN_01,HUB_THU_DUC,,0
ORD_3018843245,2,1,WH_HN_01,HUB_HA_NOI,,0
ORD_4552107212,2,1,WH_DN_01,HUB_THU_DUC,CAI_MEP,1
ORD_1141895862,1,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_6650821262,3,1,WH_HN_01,HUB_HA_NOI,,0
ORD_3617912207,3,2,WH_HN_01,HUB_BINH_TAN,,0
ORD_2396482820,4,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_0456696929,3,0,WH_DN_01,HUB_THU_DUC,,0
ORD_8223268516,2,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_3097079356,2,2,WH_HCM_02,HUB_TAN_BINH,CAI_MEP,1
ORD_9432261967,3,2,WH_DN_01,HUB_THU_DUC,,0
ORD_0018881361,1,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_5319357114,1,2,WH_DN_01,HUB_BINH_TAN,DA_NANG,1
ORD_6304603689,1,1,WH_HN_01,HUB_THU_DUC,HAI_PHONG,1
ORD_5240378446,1,1,WH_DN_01,HUB_BINH_TAN,,0
ORD_2949880012,3,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_0468212448,2,2,WH_HCM_02,HUB_HA_NOI,DA_NANG,1
ORD_6055107534,2,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_7051193506,3,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_7778810855,1,2,WH_HCM_02,HUB_BINH_TAN,,0
ORD_5875799591,1,1,WH_HN_01,HUB_THU_DUC,CAI_MEP,1
ORD_9069353643,2,2,WH_HN_01,HUB_THU_DUC,,0
ORD_1646260094,2,2,WH_HCM_01,HUB_THU_DUC,,0
ORD_0125932577,3,0,WH_DN_01,HUB_TAN_BINH,CAI_MEP,1
ORD_9614949454,2,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_0883957991,3,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_5120522970,3,1,WH_HCM_02,HUB_TAN_BINH,CAI_MEP,1
ORD_8244748077,2,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_3117309966,2,1,WH_HCM_02,HUB_TAN_BINH,,0
ORD_0441940891,1,2,WH_DN_01,HUB_TAN_BINH,CAT_LAI,1
ORD_1156220992,3,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_2039633329,3,2,WH_HCM_01,HUB_TAN_BINH,,0
ORD_0569943597,3,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_1837239494,3,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_9668297948,3,1,WH_DN_01,HUB_TAN_BINH,CAT_LAI,1
ORD_9843109452,3,0,WH_HCM_01,HUB_TAN_BINH,,0
ORD_3702696798,2,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_2728627670,1,2,WH_DN_01,HUB_HA_NOI,,0
ORD_3221012725,2,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_5119292809,1,2,WH_HCM_02,HUB_BINH_TAN,,0
ORD_2871550247,2,1,WH_DN_01,HUB_THU_DUC,,0
ORD_6710574665,2,1,WH_DN_01,HUB_THU_DUC,,0
ORD_0059581355,1,1,WH_DN_01,HUB_BINH_TAN,,0
ORD_4919348648,1,1,WH_DN_01,HUB_HA_NOI,,0
ORD_2453391254,2,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_9325445552,1,1,WH_DN_01,HUB_THU_DUC,CAI_MEP,1
ORD_1744241899,2,2,WH_HCM_02,HUB_BINH_TAN,CAT_LAI,1
ORD_8809556883,2,2,WH_HCM_01,HUB_THU_DUC,,0
ORD_9534004923,1,0,WH_HCM_02,HUB_BINH_TAN,,0
ORD_6216121697,2,1,WH_HN_01,HUB_HA_NOI,,0
ORD_3062182836,3,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_0785662597,1,1,WH_DN_01,HUB_HA_NOI,HAI_PHONG,1
ORD_0910705991,2,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_0303378880,2,1,WH_DN_01,HUB_TAN_BINH,CAI_MEP,1
ORD_3700718686,1,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_3126742287,2,0,WH_DN_01,HUB_BINH_TAN,,0
ORD_7803351922,2,1,WH_HCM_02,HUB_TAN_BINH,CAI_MEP,1
ORD_4607483196,3,1,WH_HCM_02,HUB_THU_DUC,HAI_PHONG,1
ORD_6536842079,3,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_2601850853,3,1,WH_HCM_01,HUB_HA_NOI,HAI_PHONG,1
ORD_8515658552,2,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_0278036566,1,1,WH_DN_01,HUB_THU_DUC,,0
ORD_0510585102,3,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_5266503545,2,1,WH_HCM_02,HUB_BINH_TAN,DA_NANG,1
ORD_0029188322,2,2,WH_HN_01,HUB_HA_NOI,,0
ORD_5382752753,2,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_1814645178,1,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_4808379551,1,2,WH_DN_01,HUB_TAN_BINH,CAT_LAI,1
ORD_1560392396,1,1,WH_HCM_01,HUB_HA_NOI,DA_NANG,1
ORD_4914504312,2,1,WH_HCM_02,HUB_BINH_TAN,HAI_PHONG,1
ORD_2974646512,4,1,WH_DN_01,HUB_THU_DUC,DA_NANG,1
ORD_7160560788,1,1,WH_HN_01,HUB_THU_DUC,,0
ORD_8015793147,2,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_3114427003,4,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_5312150327,1,1,WH_HCM_02,HUB_BINH_TAN,DA_NANG,1
ORD_1909180196,1,1,WH_HCM_02,HUB_TAN_BINH,CAI_MEP,1
ORD_6589289883,3,2,WH_HCM_02,HUB_TAN_BINH,,0
ORD_6814383801,4,1,WH_DN_01,HUB_THU_DUC,,0
ORD_8840352488,1,2,WH_DN_01,HUB_HA_NOI,,0
ORD_5086392220,1,1,WH_HCM_02,HUB_BINH_TAN,HAI_PHONG,1
ORD_8308615952,1,2,WH_HCM_02,HUB_THU_DUC,CAI_MEP,1
ORD_4115360780,1,1,WH_HCM_02,HUB_TAN_BINH,CAI_MEP,1
ORD_2428448200,2,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_7670959410,2,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_5453256755,2,2,WH_HCM_02,HUB_HA_NOI,,0
ORD_0052122110,2,0,WH_DN_01,HUB_BINH_TAN,CAT_LAI,1
ORD_4057499399,1,1,WH_HCM_02,HUB_BINH_TAN,HAI_PHONG,1
ORD_0961275753,2,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_6897154144,2,2,WH_DN_01,HUB_TAN_BINH,,0
ORD_3521113984,3,1,WH_HCM_01,HUB_BINH_TAN,HAI_PHONG,1
ORD_6502161108,2,1,WH_DN_01,HUB_BINH_TAN,DA_NANG,1
ORD_2324517710,2,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_9961415213,2,0,WH_HCM_01,HUB_HA_NOI,,0
ORD_2370244366,1,0,WH_HN_01,HUB_BINH_TAN,,0
ORD_6144140719,4,1,WH_HN_01,HUB_HA_NOI,,0
ORD_3879035802,2,2,WH_DN_01,HUB_HA_NOI,CAT_LAI,1
ORD_7412214266,3,2,WH_HCM_02,HUB_BINH_TAN,,0
ORD_3302947060,3,1,WH_DN_01,HUB_BINH_TAN,HAI_PHONG,1
ORD_7187683192,1,1,WH_DN_01,HUB_TAN_BINH,CAT_LAI,1
ORD_3073710564,2,1,WH_DN_01,HUB_HA_NOI,HAI_PHONG,1
ORD_6330828040,1,2,WH_HCM_01,HUB_TAN_BINH,,0
ORD_4521351239,1,1,WH_HN_01,HUB_THU_DUC,,0
ORD_1326627907,2,1,WH_DN_01,HUB_BINH_TAN,,0
ORD_7799849240,3,2,WH_HCM_01,HUB_HA_NOI,,0
ORD_6858107487,3,1,WH_DN_01,HUB_BINH_TAN,CAI_MEP,1
ORD_4208408268,2,1,WH_HCM_02,HUB_TAN_BINH,,0
ORD_3142147458,2,1,WH_HN_01,HUB_HA_NOI,,0
ORD_3232405322,3,2,WH_HCM_02,HUB_THU_DUC,,0
ORD_0522923545,2,0,WH_DN_01,HUB_HA_NOI,,0
ORD_8403491922,1,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_2033171794,3,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_0310815125,1,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_9986397686,2,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_6006845778,2,1,WH_DN_01,HUB_BINH_TAN,CAT_LAI,1
ORD_3603566826,2,1,WH_HN_01,HUB_HA_NOI,,0
ORD_6365321169,1,0,WH_DN_01,HUB_TAN_BINH,,0
ORD_8225997957,1,2,WH_HCM_01,HUB_TAN_BINH,,0
ORD_3706773605,1,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_8717820136,1,2,WH_DN_01,HUB_TAN_BINH,,0
ORD_4444737501,1,1,WH_DN_01,HUB_BINH_TAN,,0
ORD_6162983256,1,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_8924604408,2,2,WH_HCM_01,HUB_TAN_BINH,CAI_MEP,1
ORD_1446936988,2,1,WH_HCM_01,HUB_TAN_BINH,HAI_PHONG,1
ORD_6140165116,1,2,WH_HN_01,HUB_TAN_BINH,,0
ORD_1791898442,2,1,WH_HCM_02,HUB_THU_DUC,CAT_LAI,1
ORD_0126892511,2,2,WH_HCM_02,HUB_THU_DUC,CAI_MEP,1
ORD_9214576391,1,1,WH_DN_01,HUB_THU_DUC,CAT_LAI,1
ORD_0958897952,1,0,WH_DN_01,HUB_THU_DUC,,0
ORD_0524073317,2,1,WH_HN_01,HUB_THU_DUC,,0
ORD_8438943193,3,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_9549295003,4,1,WH_HN_01,HUB_THU_DUC,,0
ORD_1953476334,1,1,WH_HN_01,HUB_HA_NOI,,0
ORD_9849943655,1,1,WH_HN_01,HUB_TAN_BINH,DA_NANG,1
ORD_0759284042,2,2,WH_DN_01,HUB_HA_NOI,,0
ORD_9917218012,2,1,WH_DN_01,HUB_HA_NOI,,0
ORD_6218478870,1,2,WH_HCM_02,HUB_THU_DUC,,0
ORD_2120198777,1,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_4127376082,1,0,WH_DN_01,HUB_TAN_BINH,DA_NANG,1
ORD_6633327319,3,0,WH_HN_01,HUB_HA_NOI,,0
ORD_0194888251,2,1,WH_DN_01,HUB_THU_DUC,CAT_LAI,1
ORD_1019743457,3,0,WH_HN_01,HUB_BINH_TAN,,0
ORD_9184440285,2,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_6644168475,3,2,WH_HN_01,HUB_BINH_TAN,,0
ORD_4383867857,1,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_8322514635,3,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_1269308214,4,1,WH_DN_01,HUB_BINH_TAN,HAI_PHONG,1
ORD_9298149649,2,2,WH_DN_01,HUB_HA_NOI,CAI_MEP,1
ORD_0669068107,3,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_7024650872,2,1,WH_HCM_01,HUB_HA_NOI,CAI_MEP,1
ORD_6036528834,1,1,WH_HCM_02,HUB_THU_DUC,CAT_LAI,1
ORD_2518782764,3,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_5668215398,3,2,WH_HCM_02,HUB_THU_DUC,,0
ORD_0970475544,2,1,WH_DN_01,HUB_THU_DUC,,0
ORD_8077266628,2,1,WH_HCM_02,HUB_TAN_BINH,,0
ORD_4708199734,2,1,WH_DN_01,HUB_TAN_BINH,HAI_PHONG,1
ORD_2256307830,2,1,WH_HCM_01,HUB_HA_NOI,CAI_MEP,1
ORD_7335002435,3,1,WH_HN_01,HUB_HA_NOI,CAI_MEP,1
